row_index,Груз,Год,Вид сообщения,Направление,"Погрузка, млн. т","Погрузка базовая, млн. т","Грузооборот, млрд. ткм","Грузооборот базовый, млрд. ткм",Средняя дальность,Грузооборот 2019,Индекс грузооборота,Индекс перевезено
745,Грузы на своих осях,2033,транзит,в целом,0.0,0.0,13.1,13.1,0.0,8.0,1.633106783,
746,Грузы на своих осях,2034,транзит,в целом,0.0,0.0,13.2,13.2,0.0,8.0,1.645652064,
747,Грузы на своих осях,2035,транзит,в целом,0.0,0.0,13.3,13.3,0.0,8.0,1.657844162,
759,Уголь каменный,2020,общий уровень,в целом,353.3,353.3,1094.6,1094.6,2843.8,1149.8,0.9519916507218646,0.9177460779259058
760,Кокс каменноугольный,2020,общий уровень,в целом,11.2,11.2,27.0,27.0,2388.9,25.9,1.041250357,0.9920819563124446
761,Нефть и нефтепродукты,2020,общий уровень,в целом,208.8,208.8,349.2,349.2,1603.8,387.8,0.900290615,0.9592333763779765
762,Руды металлические,2020,общий уровень,в целом,139.6,139.6,164.9,164.9,1055.0,166.2,0.99222426,0.8934170969331018
763,Черные металлы,2020,общий уровень,в целом,66.4,66.4,154.7,154.7,1792.4,151.1,1.023784189,0.7697159791612271
764,Лесные грузы,2020,общий уровень,в целом,40.7,40.7,75.1,75.1,1526.7,75.7,0.992417102,0.8271249752306408
765,Минерально-строительные материалы,2020,общий уровень,в целом,197.6,197.6,210.7,210.7,896.4,206.9,1.018415347,0.8409932521609246
766,Химические и минеральные удобрения,2020,общий уровень,в целом,62.7,62.7,109.0,109.0,1677.6,99.3,1.097857597,0.9655767459472943
767,Зерно и продукты перемола,2020,общий уровень,в целом,30.3,30.3,51.4,51.4,1640.1,47.7,1.078042821,0.9645684029857481
768,Прочие,2020,общий уровень,в целом,132.9,132.9,308.3,308.3,2389.1,291.6,1.057445113,1.0297598864000064
769,Грузы на своих осях,2020,общий уровень,в целом,0.0,0.0,676.2,676.2,0.0,703.0,0.961774057,
770,Уголь каменный,2021,общий уровень,в целом,371.7,371.7,1137.1,1137.1,2825.3,1149.8,0.98887129,0.9234959062606969
771,Кокс каменноугольный,2021,общий уровень,в целом,12.0,12.0,28.5,28.5,2348.5,25.9,1.099304752,0.9932445598738032
772,Нефть и нефтепродукты,2021,общий уровень,в целом,217.5,217.5,350.8,350.8,1545.9,387.8,0.904569762,0.9584784408417761
773,Руды металлические,2021,общий уровень,в целом,139.7,139.7,158.9,158.9,1009.4,166.2,0.956399263,0.8869176580882352
774,Черные металлы,2021,общий уровень,в целом,69.3,69.3,156.4,156.4,1756.8,151.1,1.035620677,0.7780066542300275
775,Лесные грузы,2021,общий уровень,в целом,41.8,41.8,79.7,79.7,1571.5,75.7,1.05366483,0.8233351094394323
776,Минерально-строительные материалы,2021,общий уровень,в целом,196.3,196.3,213.4,213.4,926.7,206.9,1.031369262,0.8524351267637527
777,Химические и минеральные удобрения,2021,общий уровень,в целом,65.0,65.0,112.2,112.2,1653.5,99.3,1.130110113,0.957742042292016
778,Зерно и продукты перемола,2021,общий уровень,в целом,27.7,27.7,49.7,49.7,1681.9,47.7,1.041938364,0.9356353646487486
779,Прочие,2021,общий уровень,в целом,142.0,142.0,351.9,351.9,2547.5,291.6,1.20669452,1.0279820791780083
780,Грузы на своих осях,2021,общий уровень,в целом,0.0,0.0,681.8,681.8,0.0,703.0,0.969768716,
781,Уголь каменный,2022,общий уровень,в целом,354.4,354.4,1070.2,1070.2,2764.7,1149.8,0.930724555,0.9155410671251886
782,Кокс каменноугольный,2022,общий уровень,в целом,10.1,10.1,25.7,25.7,2502.4,25.9,0.992442495,0.9881473752070355
783,Нефть и нефтепродукты,2022,общий уровень,в целом,216.0,216.0,369.5,369.5,1615.3,387.8,0.95265275,0.9442634624560993
784,Руды металлические,2022,общий уровень,в целом,133.2,133.2,166.5,166.5,1147.9,166.2,1.00167221,0.9182799431266713
785,Черные металлы,2022,общий уровень,в целом,66.3,66.3,156.9,156.9,1846.7,151.1,1.038503052,0.7802907857420573
786,Лесные грузы,2022,общий уровень,в целом,31.4,31.4,72.8,72.8,1786.5,75.7,0.962643849,0.7704038164005856
787,Минерально-строительные материалы,2022,общий уровень,в целом,197.3,197.3,237.1,237.1,1030.3,206.9,1.146071857,0.8573996517929526
788,Химические и минеральные удобрения,2022,общий уровень,в целом,60.5,60.5,113.3,113.3,1684.1,99.3,1.141561386,0.8990618511081108
789,Зерно и продукты перемола,2022,общий уровень,в целом,26.8,26.8,47.8,47.8,1668.0,47.7,1.002129561,0.9358023942844047
790,Прочие,2022,общий уровень,в целом,138.3,138.3,376.8,376.8,2845.7,291.6,1.292221251,1.0441975121119773
791,Грузы на своих осях,2022,общий уровень,в целом,0.0,0.0,664.4,664.4,0.0,703.0,0.94502505,
792,Уголь каменный,2023,общий уровень,в целом,320.9,320.9,957.9,957.9,2705.1,1149.8,0.833088474,0.9063358920745868
793,Кокс каменноугольный,2023,общий уровень,в целом,10.2,10.2,25.3,25.3,2454.1,25.9,0.976006583,0.9901557504131763
794,Нефть и нефтепродукты,2023,общий уровень,в целом,211.4,211.4,359.0,359.0,1622.4,387.8,0.925697703,0.9554345855924202
795,Руды металлические,2023,общий уровень,в целом,134.0,134.0,164.2,164.2,1121.6,166.2,0.988328386,0.9148564746292929
796,Черные металлы,2023,общий уровень,в целом,65.3,65.3,180.1,180.1,2121.7,151.1,1.192144717,0.7687762102678277
797,Лесные грузы,2023,общий уровень,в целом,35.6,35.6,71.7,71.7,1653.3,75.7,0.947933792,0.8198834367002044
798,Минерально-строительные материалы,2023,общий уровень,в целом,199.9,199.9,236.9,236.9,1017.6,206.9,1.145183297,0.8586007175218024
799,Химические и минеральные удобрения,2023,общий уровень,в целом,61.4,61.4,119.8,119.8,1769.1,99.3,1.206617419,0.9072360118411222
800,Зерно и продукты перемола,2023,общий уровень,в целом,26.8,26.8,50.6,50.6,1754.3,47.7,1.05996523,0.9305536584505919
801,Прочие,2023,общий уровень,в целом,138.1,138.1,362.7,362.7,2729.0,291.6,1.244010025,1.0391356025102163
802,Грузы на своих осях,2023,общий уровень,в целом,0.0,0.0,615.5,615.5,0.0,703.0,0.875417454,
803,Уголь каменный,2024,общий уровень,в целом,336.6,336.6,1037.2,1037.2,2807.3,1149.8,0.902057316,0.9110297938680063
804,Кокс каменноугольный,2024,общий уровень,в целом,10.8,10.8,26.6,26.6,2440.2,25.9,1.027702959,0.9906984424018933
805,Нефть и нефтепродукты,2024,общий уровень,в целом,216.2,216.2,369.6,369.6,1632.0,387.8,0.953028789,0.9546393850054414
806,Руды металлические,2024,общий уровень,в целом,136.3,136.3,165.8,165.8,1120.2,166.2,0.997726968,0.9208594608528332
807,Черные металлы,2024,общий уровень,в целом,66.3,66.3,187.0,187.0,2172.4,151.1,1.237593713,0.7703837971470996
808,Лесные грузы,2024,общий уровень,в целом,35.6,35.6,72.4,72.4,1657.7,75.7,0.957047444,0.8148113627562751
809,Минерально-строительные материалы,2024,общий уровень,в целом,201.5,201.5,238.5,238.5,1015.9,206.9,1.152952419,0.8582806179548029
810,Химические и минеральные удобрения,2024,общий уровень,в целом,63.9,63.9,126.3,126.3,1775.7,99.3,1.271908423,0.8981682258348508
811,Зерно и продукты перемола,2024,общий уровень,в целом,28.3,28.3,53.6,53.6,1760.8,47.7,1.123622007,0.9307962425159007
812,Прочие,2024,общий уровень,в целом,141.1,141.1,374.4,374.4,2748.3,291.6,1.284097849,1.035313685526791
813,Грузы на своих осях,2024,общий уровень,в целом,0.0,0.0,642.5,642.5,0.0,703.0,0.913836172,
814,Уголь каменный,2025,общий уровень,в целом,354.7,354.7,1120.3,1120.3,2889.8,1149.8,0.974309308,0.9149487195361026
815,Кокс каменноугольный,2025,общий уровень,в целом,11.0,11.0,26.9,26.9,2425.6,25.9,1.04027414,0.9908660168987695
816,Нефть и нефтепродукты,2025,общий уровень,в целом,222.1,222.1,380.9,380.9,1633.7,387.8,0.982026558,0.9527419068911034
817,Руды металлические,2025,общий уровень,в целом,139.0,139.0,169.4,169.4,1122.6,166.2,1.019126185,0.92129917549985
818,Черные металлы,2025,общий уровень,в целом,67.9,67.9,193.8,193.8,2199.9,151.1,1.282573202,0.7709504951322865
819,Лесные грузы,2025,общий уровень,в целом,36.3,36.3,74.3,74.3,1661.3,75.7,0.981637384,0.8117700311195613
820,Минерально-строительные материалы,2025,общий уровень,в целом,207.8,207.8,243.0,243.0,1007.7,206.9,1.174865329,0.8615553495642918
821,Химические и минеральные удобрения,2025,общий уровень,в целом,68.5,68.5,137.0,137.0,1760.7,99.3,1.379745166,0.8800612840206613
822,Зерно и продукты перемола,2025,общий уровень,в целом,29.7,29.7,55.8,55.8,1751.0,47.7,1.169850713,0.9317056905521102
823,Прочие,2025,общий уровень,в целом,144.0,144.0,382.5,382.5,2760.6,291.6,1.311888368,1.039207457026415
824,Грузы на своих осях,2025,общий уровень,в целом,0.0,0.0,671.4,671.4,0.0,703.0,0.954970692,
825,Уголь каменный,2026,общий уровень,в целом,9999.0,381.6,29804.19181337129,1230.9,2970.9,1149.8,25.921196567552,0.9210605716869336
826,Кокс каменноугольный,2026,общий уровень,в целом,12.1,12.1,29.6,29.6,2415.9,25.9,1.142929464,0.99033106309308
827,Нефть и нефтепродукты,2026,общий уровень,в целом,231.2,231.2,397.6,397.6,1641.0,387.8,1.025317815,0.9541435008665953
828,Руды металлические,2026,общий уровень,в целом,150.1,150.1,195.0,195.0,1206.7,166.2,1.173135149,0.9291038757533109
829,Черные металлы,2026,общий уровень,в целом,77.2,77.2,193.8,193.8,1994.3,151.1,1.28311127,0.7945802293828216
830,Лесные грузы,2026,общий уровень,в целом,37.1,37.1,83.0,83.0,1750.9,75.7,1.096781986,0.781811652043858
831,Минерально-строительные материалы,2026,общий уровень,в целом,218.3,218.3,254.6,254.6,1009.9,206.9,1.230712638,0.8657595801478775
832,Химические и минеральные удобрения,2026,общий уровень,в целом,76.1,76.1,150.6,150.6,1724.6,99.3,1.51681348,0.871142187746583
833,Зерно и продукты перемола,2026,общий уровень,в целом,31.6,31.6,59.0,59.0,1746.4,47.7,1.237406735,0.9335261752774516
834,Прочие,2026,общий уровень,в целом,150.7,150.7,438.0,438.0,2952.9,291.6,1.502270143,1.0157495571184108
835,Грузы на своих осях,2026,общий уровень,в целом,0.0,0.0,713.1,713.1,0.0,703.0,1.014367629,
836,Уголь каменный,2027,общий уровень,в целом,391.6,391.6,1275.7,1275.7,3005.8,1149.8,1.109427546,0.9227013755590826
837,Кокс каменноугольный,2027,общий уровень,в целом,12.3,12.3,29.9,29.9,2419.5,25.9,1.15684631,0.990271807633884
838,Нефть и нефтепродукты,2027,общий уровень,в целом,234.0,234.0,404.1,404.1,1638.6,387.8,1.04198428,0.9490300425077418
839,Руды металлические,2027,общий уровень,в целом,153.8,153.8,198.0,198.0,1200.9,166.2,1.191622922,0.9323612137420494
840,Черные металлы,2027,общий уровень,в целом,79.0,79.0,197.4,197.4,1991.1,151.1,1.306620382,0.796866440368328
841,Лесные грузы,2027,общий уровень,в целом,37.9,37.9,85.9,85.9,1765.4,75.7,1.134572392,0.778570542819792
842,Минерально-строительные материалы,2027,общий уровень,в целом,224.6,224.6,261.9,261.9,1013.0,206.9,1.266034243,0.8686397793710751
843,Химические и минеральные удобрения,2027,общий уровень,в целом,79.2,79.2,156.8,156.8,1702.9,99.3,1.579658402,0.8604555756068474
844,Зерно и продукты перемола,2027,общий уровень,в целом,33.5,33.5,61.9,61.9,1726.6,47.7,1.297392714,0.9356460968227815
845,Прочие,2027,общий уровень,в целом,153.4,153.4,446.1,446.1,2976.7,291.6,1.529879389,1.023792601742918
846,Грузы на своих осях,2027,общий уровень,в целом,0.0,0.0,732.0,732.0,0.0,703.0,1.041186209,
847,Уголь каменный,2028,общий уровень,в целом,394.1,394.1,1295.1,1295.1,3033.0,1149.8,1.12635025,0.9229356899195968
848,Кокс каменноугольный,2028,общий уровень,в целом,12.4,12.4,30.3,30.3,2423.0,25.9,1.170975174,0.9902153580507459
849,Нефть и нефтепродукты,2028,общий уровень,в целом,236.8,236.8,409.3,409.3,1636.3,387.8,1.055374596,0.9467180510192251
850,Руды металлические,2028,общий уровень,в целом,157.4,157.4,201.1,201.1,1195.2,166.2,1.209941036,0.9354848120713917
851,Черные металлы,2028,общий уровень,в целом,80.8,80.8,201.1,201.1,1987.8,151.1,1.331081748,0.7992257462353515
852,Лесные грузы,2028,общий уровень,в целом,38.7,38.7,88.5,88.5,1778.7,75.7,1.169001424,0.7779319153140868
853,Минерально-строительные материалы,2028,общий уровень,в целом,230.7,230.7,269.0,269.0,1015.7,206.9,1.300360164,0.8713075944291176
854,Химические и минеральные удобрения,2028,общий уровень,в целом,81.8,81.8,160.8,160.8,1697.0,99.3,1.619516783,0.8633031227216301
855,Зерно и продукты перемола,2028,общий уровень,в целом,36.0,36.0,65.2,65.2,1701.9,47.7,1.366847125,0.9384842930601683
856,Прочие,2028,общий уровень,в целом,156.3,156.3,457.2,457.2,3000.7,291.6,1.5680852,1.0258229358006032
857,Грузы на своих осях,2028,общий уровень,в целом,0.0,0.0,741.3,741.3,0.0,703.0,1.054398458,
858,Уголь каменный,2029,общий уровень,в целом,407.0,407.0,1354.6,1354.6,3078.5,1149.8,1.178027545,0.9249831821040647
859,Кокс каменноугольный,2029,общий уровень,в целом,12.6,12.6,31.4,31.4,2465.8,25.9,1.213937554,0.9902380840278106
860,Нефть и нефтепродукты,2029,общий уровень,в целом,239.7,239.7,414.9,414.9,1635.4,387.8,1.069771011,0.9448700041482389
861,Руды металлические,2029,общий уровень,в целом,160.1,160.1,203.0,203.0,1190.4,166.2,1.221474162,0.9389911181289874
862,Черные металлы,2029,общий уровень,в целом,83.7,83.7,211.8,211.8,2033.3,151.1,1.402375691,0.8034263494860913
863,Лесные грузы,2029,общий уровень,в целом,39.6,39.6,91.2,91.2,1795.3,75.7,1.204562838,0.7790141227028501
864,Минерально-строительные материалы,2029,общий уровень,в целом,236.9,236.9,276.1,276.1,1018.5,206.9,1.334539811,0.8738222583672667
865,Химические и минеральные удобрения,2029,общий уровень,в целом,84.3,84.3,165.9,165.9,1704.6,99.3,1.671451787,0.8659351569354505
866,Зерно и продукты перемола,2029,общий уровень,в целом,39.3,39.3,70.1,70.1,1680.3,47.7,1.4701557,0.9425745515171404
867,Прочие,2029,общий уровень,в целом,159.9,159.9,471.0,471.0,3026.4,291.6,1.61534704,1.0275895328430413
868,Грузы на своих осях,2029,общий уровень,в целом,0.0,0.0,761.1,761.1,0.0,703.0,1.082652824,
869,Уголь каменный,2030,общий уровень,в целом,420.3,420.3,1416.6,1416.6,3124.4,1149.8,1.231979182,0.926975197834391
870,Кокс каменноугольный,2030,общий уровень,в целом,12.8,12.8,31.8,31.8,2468.7,25.9,1.228450121,0.9901866401664544
871,Нефть и нефтепродукты,2030,общий уровень,в целом,242.2,242.2,419.8,419.8,1634.3,387.8,1.082427296,0.942986552794511
872,Руды металлические,2030,общий уровень,в целом,162.2,162.2,203.8,203.8,1184.1,166.2,1.226444951,0.9421704824376891
873,Черные металлы,2030,общий уровень,в целом,86.4,86.4,221.7,221.7,2072.2,151.1,1.467846002,0.8069876072015385
874,Лесные грузы,2030,общий уровень,в целом,40.3,40.3,93.4,93.4,1806.2,75.7,1.233819466,0.7805052655343584
875,Минерально-строительные материалы,2030,общий уровень,в целом,242.9,242.9,283.1,283.1,1021.2,206.9,1.36849939,0.876189568453425
876,Химические и минеральные удобрения,2030,общий уровень,в целом,86.4,86.4,169.7,169.7,1703.9,99.3,1.709226927,0.8679437747110273
877,Зерно и продукты перемола,2030,общий уровень,в целом,43.1,43.1,75.5,75.5,1657.2,47.7,1.582552165,0.9465073817266152
878,Прочие,2030,общий уровень,в целом,163.9,163.9,488.5,488.5,3061.9,291.6,1.675203194,1.0276004698747816
879,Грузы на своих осях,2030,общий уровень,в целом,0.0,0.0,780.2,780.2,0.0,703.0,1.109799881,
880,Уголь каменный,2031,общий уровень,в целом,420.3,420.3,1426.1,1426.1,3144.6,1149.8,1.240222212,0.9267687464597905
881,Кокс каменноугольный,2031,общий уровень,в целом,12.9,12.9,32.2,32.2,2471.6,25.9,1.243174706,0.990137794368404
882,Нефть и нефтепродукты,2031,общий уровень,в целом,244.6,244.6,424.5,424.5,1633.3,387.8,1.094468056,0.9411160781966208
883,Руды металлические,2031,общий уровень,в целом,164.6,164.6,205.8,205.8,1182.2,166.2,1.238244138,0.9454011898223615
884,Черные металлы,2031,общий уровень,в целом,88.1,88.1,227.8,227.8,2090.5,151.1,1.507746687,0.8088538309864229
885,Лесные грузы,2031,общий уровень,в целом,40.8,40.8,94.3,94.3,1803.5,75.7,1.245453296,0.7804630689240142
886,Минерально-строительные материалы,2031,общий уровень,в целом,248.8,248.8,289.8,289.8,1023.0,206.9,1.400978827,0.8784206191861544
887,Химические и минеральные удобрения,2031,общий уровень,в целом,88.2,88.2,173.0,173.0,1704.7,99.3,1.742604593,0.8694281233270643
888,Зерно и продукты перемола,2031,общий уровень,в целом,45.3,45.3,79.0,79.0,1653.7,47.7,1.656000176,0.9481511898109821
889,Прочие,2031,общий уровень,в целом,168.0,168.0,507.3,507.3,3100.0,291.6,1.739647349,1.026965482946677
890,Грузы на своих осях,2031,общий уровень,в целом,0.0,0.0,788.8,788.8,0.0,703.0,1.121980959,
891,Уголь каменный,2032,общий уровень,в целом,462.9,462.9,1623.5,1623.5,3271.5,1149.8,1.411932461,0.93287476364229
892,Кокс каменноугольный,2032,общий уровень,в целом,13.0,13.0,32.6,32.6,2474.5,25.9,1.258111309,0.9900914865809551
893,Нефть и нефтепродукты,2032,общий уровень,в целом,247.9,247.9,431.6,431.6,1635.6,387.8,1.112762045,0.9395094317908366
894,Руды металлические,2032,общий уровень,в целом,168.7,168.7,212.6,212.6,1195.6,166.2,1.279092674,0.9490767185194888
895,Черные металлы,2032,общий уровень,в целом,89.7,89.7,234.3,234.3,2116.6,151.1,1.550943443,0.8103976901167858
896,Лесные грузы,2032,общий уровень,в целом,41.2,41.2,95.3,95.3,1803.9,75.7,1.258698624,0.7803386091752794
897,Минерально-строительные материалы,2032,общий уровень,в целом,254.6,254.6,296.4,296.4,1025.0,206.9,1.432765557,0.8804786949591671
898,Химические и минеральные удобрения,2032,общий уровень,в целом,89.7,89.7,176.8,176.8,1716.4,99.3,1.780963292,0.8703953939300534
899,Зерно и продукты перемола,2032,общий уровень,в целом,47.1,47.1,82.3,82.3,1658.8,47.7,1.725625817,0.9492840766242322
900,Прочие,2032,общий уровень,в целом,173.9,173.9,537.2,537.2,3168.6,291.6,1.842352034,1.0254899357188398
901,Грузы на своих осях,2032,общий уровень,в целом,0.0,0.0,824.5,824.5,0.0,703.0,1.17269722,
902,Уголь каменный,2033,общий уровень,в целом,462.9,462.9,1624.3,1624.3,3272.5,1149.8,1.412641366,0.9326849378756062
903,Кокс каменноугольный,2033,общий уровень,в целом,13.2,13.2,33.0,33.0,2477.4,25.9,1.273153922,0.990046908828482
904,Нефть и нефтепродукты,2033,общий уровень,в целом,250.3,250.3,436.7,436.7,1636.0,387.8,1.125973768,0.9377382574583925
905,Руды металлические,2033,общий уровень,в целом,171.2,171.2,214.7,214.7,1194.3,166.2,1.292122575,0.9521486892429724
906,Черные металлы,2033,общий уровень,в целом,90.5,90.5,236.4,236.4,2118.5,151.1,1.565172115,0.810497458413711
907,Лесные грузы,2033,общий уровень,в целом,41.6,41.6,96.1,96.1,1802.1,75.7,1.269884839,0.7801260191877086
908,Минерально-строительные материалы,2033,общий уровень,в целом,260.3,260.3,302.9,302.9,1026.9,206.9,1.464151435,0.8824124715294505
909,Химические и минеральные удобрения,2033,общий уровень,в целом,90.7,90.7,179.2,179.2,1720.2,99.3,1.804547484,0.8708414268512283
910,Зерно и продукты перемола,2033,общий уровень,в целом,48.1,48.1,84.1,84.1,1660.0,47.7,1.763549596,0.9495505000757299
911,Прочие,2033,общий уровень,в целом,177.9,177.9,558.4,558.4,3212.3,291.6,1.915148174,1.0231872106538356
912,Грузы на своих осях,2033,общий уровень,в целом,0.0,0.0,829.0,829.0,0.0,703.0,1.179142126,
913,Уголь каменный,2034,общий уровень,в целом,462.9,462.9,1625.1,1625.1,3273.5,1149.8,1.413350275,0.9324951899204637
914,Кокс каменноугольный,2034,общий уровень,в целом,13.3,13.3,33.3,33.3,2480.2,25.9,1.288408552,0.9900047596382676
915,Нефть и нефтепродукты,2034,общий уровень,в целом,252.6,252.6,441.7,441.7,1636.4,387.8,1.138904538,0.9359916343672742
916,Руды металлические,2034,общий уровень,в целом,173.3,173.3,216.1,216.1,1190.4,166.2,1.300069061,0.9550739159425555
917,Черные металлы,2034,общий уровень,в целом,91.2,91.2,238.6,238.6,2120.5,151.1,1.579307906,0.8105802050961638
918,Лесные грузы,2034,общий уровень,в целом,42.0,42.0,96.9,96.9,1800.8,75.7,1.28081416,0.7798234937094858
919,Минерально-строительные материалы,2034,общий уровень,в целом,265.8,265.8,309.3,309.3,1028.9,206.9,1.495070097,0.884226150346505
920,Химические и минеральные удобрения,2034,общий уровень,в целом,91.7,91.7,181.5,181.5,1724.0,99.3,1.82792113,0.8712656653277732
921,Зерно и продукты перемола,2034,общий уровень,в целом,49.0,49.0,85.8,85.8,1662.1,47.7,1.798678364,0.9496971818583946
922,Прочие,2034,общий уровень,в целом,182.0,182.0,582.2,582.2,3264.7,291.6,1.996695404,1.0204109088791835
923,Грузы на своих осях,2034,общий уровень,в целом,0.0,0.0,833.4,833.4,0.0,703.0,1.185411383,
924,Уголь каменный,2035,общий уровень,в целом,462.9,462.9,1626.0,1626.0,3274.5,1149.8,1.414059188,0.9323055185817358
925,Кокс каменноугольный,2035,общий уровень,в целом,13.5,13.5,33.8,33.8,2483.0,25.9,1.3038752,0.9899649804302404
926,Нефть и нефтепродукты,2035,общий уровень,в целом,254.9,254.9,446.6,446.6,1636.8,387.8,1.15154158,0.9342667713180628
927,Руды металлические,2035,общий уровень,в целом,175.5,175.5,219.5,219.5,1198.6,166.2,1.320956114,0.9579380182291952
928,Черные металлы,2035,общий уровень,в целом,91.9,91.9,240.7,240.7,2122.5,151.1,1.593332843,0.8106408854903095
929,Лесные грузы,2035,общий уровень,в целом,42.3,42.3,97.7,97.7,1799.8,75.7,1.291392739,0.77942503545185
930,Минерально-строительные материалы,2035,общий уровень,в целом,271.2,271.2,315.6,315.6,1030.8,206.9,1.525449805,0.8859232829980941
931,Химические и минеральные удобрения,2035,общий уровень,в целом,92.7,92.7,183.8,183.8,1727.6,99.3,1.851049835,0.871666488642457
932,Зерно и продукты перемола,2035,общий уровень,в целом,49.8,49.8,87.2,87.2,1663.5,47.7,1.827078611,0.9496739853057334
933,Прочие,2035,общий уровень,в целом,186.2,186.2,604.4,604.4,3302.3,291.6,2.072837199,1.017205947806814
934,Грузы на своих осях,2035,общий уровень,в целом,0.0,0.0,838.1,838.1,0.0,703.0,1.192134342,
